domain,dataset_type,backbone,method,NDCG@10,MRR,HR@1,HR@3,NDCG@3,NDCG@5,relative_NDCG_vs_backbone,relative_MRR_vs_backbone,fallback_rate,positive_fallback_rate,claim_level
electronics_small,electronics_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.5072124138480528,0.3498666666666666,0.08,0.466,0.2934250415571474,0.4687420376403864,-0.1342290950857616,-0.2237260557651061,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.5076902758826491,0.3504666666666667,0.08,0.47,0.2956869010642903,0.4685074853007667,-0.1334134229239194,-0.2223947932845202,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.5103526417807882,0.3539666666666667,0.084,0.472,0.2992106200785762,0.4711698511989058,-0.1288689778947503,-0.2146290954811033,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,C_GRU4Rec_plus_evidence_risk,0.5237090495286539,0.3717666666666666,0.108,0.478,0.3157817771214337,0.4802517727014753,-0.1060706612397139,-0.1751349752237261,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6341190584824935,0.517,0.304,0.602,0.4752580581071478,0.6013479972685555,0.0823903676186825,0.147104504104726,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.632047154620848,0.5144000000000001,0.302,0.596,0.4709961986000049,0.5957140215358298,0.0788537939225003,0.1413357000221879,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6289706962840794,0.5104666666666666,0.3,0.592,0.4664250415571473,0.5940623919474932,0.0736025263165915,0.132608534871681,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6135834454237441,0.4906333333333333,0.278,0.556,0.4371631820500045,0.5729758260934296,0.0473377233705702,0.0886029139856519,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5441190788069339,0.3973333333333333,0.12,0.54,0.3595901243071494,0.5084983600961317,-0.0712323784312886,-0.118408401745433,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.546529744964216,0.4004333333333333,0.122,0.546,0.3646375623357211,0.5123338550018457,-0.0671175646699252,-0.1115302122624066,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5435755483446385,0.3967666666666666,0.122,0.534,0.3568045457857207,0.5100920727564844,-0.0721601413316874,-0.1196657051993195,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5610464292005892,0.4208666666666666,0.172,0.514,0.3673529341642911,0.5211512242444908,-0.042338749119397,-0.0661933288957917,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5249976678504129,0.3721666666666666,0.09,0.524,0.3337096697285774,0.4929390210106908,-0.1038710931296705,-0.1742474669033356,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5211732638298554,0.3675,0.088,0.508,0.3241859507142915,0.483415301996405,-0.1103990440221098,-0.1846017306412247,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5237962639624529,0.3713333333333333,0.1,0.5,0.3240910746571482,0.4867507165032185,-0.1059217931970355,-0.1760964425708157,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,gru4rec,D_GRU4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5350883956599785,0.3866333333333333,0.124,0.494,0.333876653178577,0.4916311188327997,-0.0866470301761404,-0.142149249315879,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,A_Bert4Rec_only,0.5936987150555411,0.4608666666666666,0.176,0.59,0.4235882236071519,0.576600770074356,0.0,0.0,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.6278460775159196,0.5082333333333333,0.282,0.586,0.4607096697285773,0.5979246737988457,0.057516315252904,0.1027773759583393,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5579647751789548,0.4157,0.15,0.536,0.3704952482500062,0.527330957087665,-0.0601886764623421,-0.0980037610299435,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5435359392749178,0.3963666666666667,0.118,0.522,0.3495901243071495,0.5150393643062761,-0.0844919729629707,-0.1399537104006942,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.5130187547235898,0.3573333333333334,0.086,0.478,0.3039961986000049,0.4731235497674912,-0.135893776230261,-0.2246492116302616,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.5148836691933404,0.3599,0.092,0.478,0.3059487605714332,0.4749884642372419,-0.1327525963313352,-0.2190799942137999,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.5159434245805967,0.3614,0.094,0.476,0.306734339092862,0.4753358052502821,-0.1309675909735972,-0.2158252567626211,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.523713799728406,0.3715666666666666,0.102,0.476,0.3146622317000057,0.4802565229012271,-0.1178795128781571,-0.1937653695935194,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6162818913012504,0.4935666666666667,0.272,0.572,0.4450436366285765,0.579236343842016,0.0380381086787373,0.070953276435701,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6220005310758425,0.5012000000000001,0.284,0.576,0.4525199176142908,0.5835301548681762,0.0476703339633366,0.0875162736872561,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6273623102474624,0.5084333333333333,0.298,0.572,0.4559487605714332,0.5903167627882281,0.0567014789458859,0.1032113409518298,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6213057101847772,0.5007333333333334,0.29,0.568,0.4499487605714332,0.5849725770997589,0.0465000082182315,0.0865036887024447,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.553987740321347,0.4104333333333333,0.14,0.544,0.3708045457857207,0.5176546072363287,-0.0668874190345503,-0.1094315058585272,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5543827935801124,0.4110666666666667,0.142,0.53,0.3653282648000065,0.5223241467403905,-0.0662220087031021,-0.1080572833791405,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5527115311817193,0.4090333333333333,0.142,0.532,0.3652808267714348,0.5199404699677814,-0.0690370095714075,-0.1124692608129609,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5618308711248607,0.4221666666666666,0.178,0.506,0.3653054961357195,0.5219356661687623,-0.05367679451302,-0.0839722262404166,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5353302131490548,0.3857333333333334,0.106,0.524,0.3435426862785777,0.5039839806835488,-0.0983133370956105,-0.1630261825546071,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5363525467983875,0.3873999999999999,0.11,0.514,0.3415901243071494,0.5007318280875852,-0.0965913632671224,-0.1594098076088529,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5314097166313961,0.3813333333333333,0.11,0.494,0.3289715292357202,0.4950765835463777,-0.1049168489750188,-0.1725734124113987,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5377003923187256,0.3901,0.128,0.492,0.3356622317000057,0.4928182867431147,-0.0943211115617401,-0.1535512801967307,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.6380098669217916,0.5214333333333334,0.296,0.614,0.482757107757149,0.6080884632047178,0.0746357550430359,0.1314190655287142,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5562260045433141,0.4133333333333333,0.146,0.538,0.3694952482500061,0.5270170152004562,-0.0631173852359127,-0.1031390134529147,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,B_Bert4Rec_plus_calibrated_relevance,0.5443013869352981,0.3972999999999999,0.118,0.528,0.3528519838142923,0.5158048119666563,-0.0832026865943643,-0.137928540431072,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.5130187547235898,0.3573333333333334,0.086,0.478,0.3039961986000049,0.4731235497674912,-0.135893776230261,-0.2246492116302616,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.5157213300948349,0.3609333333333333,0.092,0.48,0.307472479585719,0.4758261251387363,-0.1313416771559145,-0.2168378417474323,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.5155532100476781,0.3609,0.094,0.472,0.304472479585719,0.4756580050915795,-0.131624851168075,-0.2169101692463474,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,C_Bert4Rec_plus_evidence_risk,0.5228348011600299,0.3704333333333334,0.102,0.472,0.3118766531785769,0.4815147674554993,-0.1193600594013106,-0.1962245045566322,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6311662293470172,0.5128666666666667,0.292,0.602,0.4721385126857199,0.5962579250104308,0.0631086329502515,0.1128308983075366,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6303901690652446,0.5120666666666666,0.294,0.59,0.4666147936714341,0.5926322072317941,0.0618014711490002,0.1110950383335742,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6317581200379736,0.5142,0.306,0.584,0.4654250415571473,0.5947125725787393,0.0641055875939904,0.11572399826414,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.6223936600128182,0.5023333333333334,0.294,0.572,0.4534250415571474,0.5803612119340715,0.0483325030518091,0.089975408650369,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5516355692657542,0.4074333333333332,0.138,0.54,0.3670189672642919,0.5160148505549519,-0.0708493124932093,-0.1159409807608854,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5529256403003573,0.4092,0.142,0.53,0.363757107757149,0.5201545790864193,-0.068676373590213,-0.1121076233183856,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5488450356630865,0.4038666666666666,0.134,0.528,0.3595426862785777,0.5167863888233646,-0.0755495645434544,-0.1236800231447996,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5655350811442551,0.4267666666666666,0.178,0.52,0.3746622317000057,0.5249274618139405,-0.0474375860972702,-0.0739910313901345,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5342467571437645,0.3843999999999999,0.106,0.524,0.342757107757149,0.5014756959298264,-0.1001382627318215,-0.1659192825112108,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5311728645740159,0.3806333333333333,0.102,0.514,0.3368045457857206,0.4919900739921333,-0.1053157921618135,-0.1740922898886156,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5300449074538037,0.3796333333333333,0.11,0.484,0.3231859507142915,0.4929993599945693,-0.1072156735184822,-0.1762621148560682,0.6706666666666666,0.968,small_cross_domain_caution
electronics_small,electronics_small,bert4rec,D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,0.5361018566689257,0.3878333333333333,0.122,0.486,0.3309715292357203,0.4940694085901791,-0.0970136146938217,-0.1584695501229566,0.6706666666666666,0.968,small_cross_domain_caution
